City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
31,ekhabi,53.5102,142.9671,-23.37,96,100,11.74,RU,1675888450
32,atuona,-9.8,-139.0333,79.2,78,19,21.83,PF,1675888452
33,udachnyy,66.4167,112.4,-35.55,65,100,4.63,RU,1675888455
34,butaritari,3.0707,172.7902,79.84,85,96,20.62,KI,1675888456
35,husavik,66.0449,-17.3389,20.93,75,99,8.79,IS,1675888457
36,hasaki,35.7333,140.8333,35.22,50,6,20.8,JP,1675888458
37,jamestown,42.097,-79.2353,41.95,56,0,5.75,US,1675888200
38,georgetown,5.4112,100.3354,80.53,89,20,2.3,MY,1675888366
39,port elizabeth,-33.918,25.5701,69.31,86,0,2.3,ZA,1675888461
40,nikolskoye,59.7035,30.7861,33.8,93,100,7.9,RU,1675888462
41,arraial do cabo,-22.9661,-42.0278,80.56,78,40,10.36,BR,1675888463
42,esperance,-33.8667,121.9,66.25,71,100,12.26,AU,1675888464
43,lasa,46.6166,10.7002,26.02,81,34,1.52,IT,1675888466
44,sirsi,14.6167,74.85,69.3,48,84,4.09,IN,1675888468
45,hanmer springs,-42.5167,172.8167,58.84,48,7,2.39,NZ,1675888470
46,castro,-24.7911,-50.0119,76.62,64,9,1.95,BR,1675888330
47,cape town,-33.9258,18.4232,72.91,66,0,13.0,ZA,1675888473
48,chuy,-33.6971,-53.4616,77.05,76,100,12.48,UY,1675888473
49,saint-georges,12.0564,-61.7485,80.28,78,75,11.5,GD,1675888474
50,kaitangata,-46.2817,169.8464,50.79,72,65,14.41,NZ,1675888474
51,saskylakh,71.9167,114.0833,-37.91,100,91,5.77,RU,1675888475
52,kodiak,57.79,-152.4072,27.91,43,0,6.91,US,1675888475
53,onega,63.9061,38.1404,27.61,92,96,10.0,RU,1675888476
54,mahebourg,-20.4081,57.7,79.25,83,75,5.75,MU,1675888476
55,rupert,42.6191,-113.6772,37.35,48,0,19.57,US,1675888477
56,charcas,23.1333,-101.1167,72.97,17,4,9.66,MX,1675888195
57,isangel,-19.55,169.2667,80.71,89,100,6.91,VU,1675888478
58,mangai,-4.05,19.5333,73.11,84,99,2.33,CD,1675888478
59,college,64.8569,-147.8028,6.21,81,100,0.0,US,1675888243
60,homer,59.6425,-151.5483,22.87,79,0,4.61,US,1675888461
61,inuvik,68.3499,-133.7218,-19.34,73,100,0.0,CA,1675888479
62,narsaq,60.9167,-46.05,12.42,95,100,8.14,GL,1675888479
63,inongo,-1.95,18.2667,75.79,77,96,7.18,CD,1675888480
64,busselton,-33.65,115.3333,58.14,90,2,10.96,AU,1675888480
65,hermanus,-34.4187,19.2345,69.8,76,0,17.05,ZA,1675888481
66,bengkulu,-3.8004,102.2655,74.5,85,90,5.03,ID,1675888481
67,muros,42.7762,-9.0603,47.08,76,0,8.99,ES,1675888482
68,ayr,55.4627,-4.6339,42.78,87,100,17.27,GB,1675888482
69,seoul,37.5683,126.9778,27.84,74,0,5.75,KR,1675888468
70,kavaratti,10.5669,72.642,79.2,76,90,8.46,IN,1675888483
71,saint george,37.1041,-113.5841,55.44,36,0,3.44,US,1675888215
72,saint anthony,45.0205,-93.218,44.53,57,0,12.66,US,1675888483
73,puerto del rosario,28.5004,-13.8627,64.15,68,40,4.61,ES,1675888484
74,new norfolk,-42.7826,147.0587,56.7,67,100,1.14,AU,1675888484
75,sibolga,1.7427,98.7792,75.7,85,100,5.55,ID,1675888485
76,asau,46.4333,26.4,14.92,93,33,4.74,RO,1675888485
77,miyakonojo,31.7333,131.0667,47.44,84,93,3.31,JP,1675888486
78,roi et,15.75,103.75,81.1,53,49,4.14,TH,1675888486
79,tuktoyaktuk,69.4541,-133.0374,-32.8,68,20,0.0,CA,1675888244
80,vestmannaeyjar,63.4427,-20.2734,31.08,54,100,37.92,IS,1675888487
81,syracuse,37.0881,15.2792,49.37,83,100,25.43,IT,1675888386
82,jishou,28.3167,109.7167,47.05,95,100,3.71,CN,1675888487
83,iqaluit,63.7506,-68.5145,-22.27,69,75,17.27,CA,1675888488
84,carnarvon,-24.8667,113.6333,78.71,72,24,16.64,AU,1675888489
85,kaa-khem,51.6833,94.7333,-6.63,97,100,0.63,RU,1675888489
86,hilo,19.7297,-155.09,76.12,84,100,1.99,US,1675888374
87,avarua,-21.2078,-159.775,82.45,74,40,12.66,CK,1675888490
88,makakilo city,21.3469,-158.0858,77.68,57,0,13.8,US,1675888491
89,vestmanna,62.1564,-7.1664,32.92,80,100,13.8,FO,1675888491
90,mikulasovice,50.9651,14.3637,27.48,65,0,3.0,CZ,1675888492
91,puerto ayora,-0.7393,-90.3518,85.96,90,94,8.99,EC,1675888492
92,coahuayana,18.7333,-103.6833,86.5,49,0,7.23,MX,1675888493
93,saldanha,-33.0117,17.9442,68.81,72,47,13.56,ZA,1675888494
94,unai,-16.3575,-46.9061,80.56,70,67,3.74,BR,1675888495
95,evinayong,1.4368,10.5512,69.67,95,78,2.93,GQ,1675888495
96,port alfred,-33.5906,26.891,68.18,94,100,5.3,ZA,1675888496
97,ramhormoz,31.28,49.6035,51.94,67,27,1.5,IR,1675888496
98,tessalit,20.1986,1.0114,72.46,17,3,10.18,ML,1675888497
99,norman wells,65.282,-126.8329,-16.56,76,75,3.44,CA,1675888497
100,luanda,-8.8368,13.2343,80.6,74,0,9.22,AO,1675888298
101,cabo san lucas,22.8909,-109.9124,81.61,39,0,5.99,MX,1675888231
102,toppenish,46.3774,-120.3087,51.35,46,52,4.52,US,1675888498
103,bethel,41.3712,-73.414,51.19,53,5,4.0,US,1675888295
104,kavieng,-2.5744,150.7967,81.05,78,100,8.52,PG,1675888499
105,chifeng,42.2683,118.9636,20.88,32,100,2.75,CN,1675888499
106,road town,18.4167,-64.6167,80.69,74,40,11.5,VG,1675888205
107,qaanaaq,77.484,-69.3632,-26.3,67,17,6.06,GL,1675888500
108,richards bay,-28.783,32.0377,72.77,93,96,12.08,ZA,1675888501
109,bayangol,50.6977,103.4656,-14.62,99,43,3.31,RU,1675888501
110,bambous virieux,-20.3428,57.7575,79.21,83,75,5.75,MU,1675888503
111,russell,32.3502,-85.1999,79.88,44,40,8.05,US,1675888508
112,rawson,-43.3002,-65.1023,91.69,21,0,17.27,AR,1675888512
113,victoria,22.2855,114.1577,65.95,89,100,11.99,HK,1675888432
114,bonga,7.2833,36.2333,63.32,45,8,1.86,ET,1675888524
115,saint-philippe,-21.3585,55.7679,74.79,85,71,11.5,RE,1675888526
116,tasiilaq,65.6145,-37.6368,3.36,54,0,9.78,GL,1675888358
117,baoqing,46.3317,132.2111,-9.94,100,81,3.96,CN,1675888532
118,vanimo,-2.6741,141.3028,77.5,93,100,14.05,PG,1675888535
119,verkhnyaya toyma,62.2349,44.9985,17.26,100,96,3.09,RU,1675888535
120,saint-paul,-21.0096,55.2707,77.09,81,50,2.04,RE,1675888536
121,mar del plata,-38.0023,-57.5575,82.83,59,0,14.97,AR,1675888537
122,bandarbeyla,9.4942,50.8122,74.93,81,9,8.81,SO,1675888538
123,talnakh,69.4865,88.3972,-9.8,96,100,9.1,RU,1675888538
124,dikson,73.5069,80.5464,2.91,78,100,11.16,RU,1675888390
125,charlestown,-32.95,151.6667,73.11,80,79,1.01,AU,1675888051
126,antofagasta,-23.65,-70.4,74.48,75,31,7.9,CL,1675888420
127,christchurch,-43.5333,172.6333,60.33,83,100,1.14,NZ,1675888534
128,mount isa,-20.7333,139.5,74.97,100,26,3.44,AU,1675888539
129,tianmen,30.6516,113.1603,43.74,85,100,9.95,CN,1675888540
130,svetlogorsk,52.6333,29.7333,17.89,91,96,6.51,BY,1675888541
131,polson,47.6936,-114.1632,37.72,69,100,8.99,US,1675888541
132,birao,10.2849,22.7882,68.63,14,8,6.42,CF,1675888541
133,lebu,-37.6167,-73.65,64.63,78,2,12.08,CL,1675888543
134,westport,41.1415,-73.3579,52.45,49,0,10.36,US,1675888245
135,natal,-5.795,-35.2094,84.85,69,0,17.27,BR,1675888544
136,san ignacio,17.1561,-89.0714,89.74,100,20,6.91,BZ,1675888544
137,nanortalik,60.1432,-45.2371,30.27,82,100,6.17,GL,1675888545
138,stephenville,32.2207,-98.2023,46.17,90,100,13.8,US,1675888411
139,bethlehem,-1.4558,-48.5044,77.04,94,20,8.05,BR,1675888546
140,ngunguru,-35.6167,174.5,67.1,68,4,9.66,NZ,1675888546
141,xichang,27.8964,102.2634,40.57,73,7,3.49,CN,1675888547
142,torbay,47.6666,-52.7314,32.58,96,100,23.02,CA,1675888547
143,yar-sale,66.8333,70.8333,16.09,95,59,16.51,RU,1675888548
144,patan,27.6667,85.3333,50.0,81,20,3.44,NP,1675888396
145,loa janan,-0.583,117.095,71.92,97,97,1.66,ID,1675888548
146,cidreira,-30.1811,-50.2056,78.31,79,0,16.75,BR,1675888549
147,longyearbyen,78.2186,15.6401,26.44,80,100,19.57,SJ,1675888549
148,bograd,54.2344,90.8328,6.03,95,99,2.77,RU,1675888549
149,cascais,38.6979,-9.4215,53.94,75,75,15.01,PT,1675888550
150,nemuro,43.3236,145.575,20.07,81,35,10.76,JP,1675888550
151,mumbwa,-14.9783,27.0619,63.93,96,39,4.52,ZM,1675888551
152,chumikan,54.7183,135.315,-24.39,88,65,14.99,RU,1675888551
153,tautira,-17.7333,-149.15,79.77,75,21,8.75,PF,1675888552
154,quatre cocos,-20.2078,57.7625,79.09,82,26,11.34,MU,1675888552
155,bredasdorp,-34.5322,20.0403,67.55,78,2,15.03,ZA,1675888256
156,pacific grove,36.6177,-121.9166,67.41,61,0,8.01,US,1675888553
157,vaini,-21.2,-175.2,82.56,83,75,2.3,TO,1675888553
158,pozo colorado,-23.4923,-58.7972,95.68,35,85,6.24,PY,1675888554
159,matara,5.9485,80.5353,72.99,88,50,6.93,LK,1675888554
160,methoni,36.8197,21.7049,42.66,61,100,15.08,GR,1675888555
161,los llanos de aridane,28.6585,-17.9182,58.75,74,75,4.61,ES,1675888556
162,olga,43.7444,135.2892,4.23,84,4,4.88,RU,1675888556
163,grand-lahou,5.1367,-5.0242,78.98,87,15,6.31,CI,1675888556
164,port shepstone,-30.7414,30.455,71.29,90,100,17.43,ZA,1675888557
165,macas,-2.3167,-78.1167,74.95,78,75,9.22,EC,1675888557
166,saint pete beach,27.7253,-82.7412,85.08,50,0,5.75,US,1675888288
167,karlshamn,56.1706,14.8619,36.09,78,100,14.0,SE,1675888558
168,comodoro rivadavia,-45.8667,-67.5,93.06,16,0,17.27,AR,1675888558
169,remanso,-9.6179,-42.0831,83.21,38,19,2.8,BR,1675888559
170,constitucion,-35.3333,-72.4167,70.48,58,16,14.25,CL,1675888559
171,bathsheba,13.2167,-59.5167,83.01,65,20,18.41,BB,1675888560
172,vardo,70.3705,31.1107,35.58,75,0,37.98,NO,1675888560
173,faanui,-16.4833,-151.75,80.58,73,20,11.45,PF,1675888561
174,roma,43.2128,-75.4557,44.38,57,20,12.66,US,1675888323
175,grindavik,63.8424,-22.4338,28.35,68,75,33.38,IS,1675888561
176,monrovia,6.3005,-10.7969,80.37,85,91,7.16,LR,1675888563
177,oskemen,49.9565,82.6119,8.56,78,100,2.24,KZ,1675888564
178,maku,39.2911,44.4521,25.41,100,100,0.0,IR,1675888565
179,clyde river,70.4692,-68.5914,-28.97,68,20,4.61,CA,1675888567
180,wasilla,61.5814,-149.4394,23.02,86,100,5.75,US,1675888568
181,salalah,17.0151,54.0924,73.49,73,0,2.3,OM,1675888570
182,dunedin,-45.8742,170.5036,51.53,66,38,16.26,NZ,1675888571
183,kautokeino,69.0125,23.0412,33.13,74,100,37.27,NO,1675888573
184,san jose,37.3394,-121.895,68.09,52,75,7.0,US,1675888324
185,san quintin,30.4833,-115.95,64.63,31,5,9.42,MX,1675888574
186,itarema,-2.9248,-39.9167,79.93,75,84,11.7,BR,1675888575
187,tsiroanomandidy,-18.7667,46.0333,68.27,90,100,4.18,MG,1675888578
188,ferme-neuve,46.7001,-75.4493,28.47,95,100,4.43,CA,1675888579
189,alice springs,-23.7,133.8833,69.35,78,6,5.75,AU,1675888367
190,fairbanks,64.8378,-147.7164,6.22,82,100,0.0,US,1675888240
191,ahipara,-35.1667,173.1667,67.75,71,7,9.19,NZ,1675888582
192,kiruna,67.8557,20.2251,32.92,64,100,33.38,SE,1675888584
193,midland,31.9974,-102.0779,58.32,28,0,21.85,US,1675888586
194,souillac,-20.5167,57.5167,79.18,83,75,5.75,MU,1675888589
195,takoradi,4.8845,-1.7554,79.92,81,100,6.82,GH,1675888591
196,la romana,18.4273,-68.9728,77.36,83,20,11.5,DO,1675888594
197,eureka,40.8021,-124.1637,57.67,78,60,5.01,US,1675888568
198,ilinge,-31.9768,27.0427,58.66,95,100,3.71,ZA,1675888594
199,gaya,24.7833,85.0,54.66,47,0,4.83,IN,1675888595
200,taft,31.7471,54.2088,42.75,29,0,4.61,IR,1675888596
201,broken hill,-31.95,141.4333,75.74,21,0,3.06,AU,1675888597
202,leningradskiy,69.3833,178.4167,-23.4,94,100,4.05,RU,1675888597
203,port lincoln,-34.7333,135.8667,66.15,79,0,9.98,AU,1675888597
204,semnan,35.5729,53.3971,44.44,39,0,6.91,IR,1675888598
205,dingle,10.9995,122.6711,72.84,91,100,7.31,PH,1675888598
206,sam roi yot,12.2708,99.872,73.35,87,0,5.08,TH,1675888599
207,espanola,35.9911,-106.0806,47.73,34,0,10.78,US,1675888395
208,miramar,25.9873,-80.2323,80.62,56,100,14.97,US,1675888388
209,rocha,-34.4833,-54.3333,78.42,59,98,19.08,UY,1675888599
210,puerto escondido,15.85,-97.0667,92.23,52,0,11.5,MX,1675888600
211,wiang sa,8.6359,99.3666,72.86,94,75,1.88,TH,1675888600
212,kerchevskiy,59.946,56.2884,16.29,96,84,6.06,RU,1675888601
213,diffa,13.3154,12.6113,73.4,17,91,9.91,NE,1675888601
214,aden,12.7794,45.0367,76.28,71,30,2.37,YE,1675888602
215,yumen,40.2833,97.2,24.3,55,0,3.13,CN,1675888602
216,kalmunai,7.4167,81.8167,75.85,85,100,5.61,LK,1675888603
217,port hardy,50.6996,-127.4199,41.18,87,100,17.27,CA,1675888603
218,touros,-5.1989,-35.4608,79.9,74,71,13.47,BR,1675888604
219,lagoa,39.05,-27.9833,56.5,59,68,13.53,PT,1675888604
220,abong mbang,3.9833,13.1833,71.47,24,53,2.35,CM,1675888605
221,mandla,22.6,80.3833,59.68,34,4,3.85,IN,1675888605
